time_stamp,state,optimal_action,value
90,1,AM,10.017534999999999
90,2,AM,10.017534999999999
90,3,AM,10.017534999999999
90,4,AM,10.017534999999999
90,5,AM,10.017534999999999
90,6,AM,10.017534999999999
90,7,AM,10.017534999999999
90,8,AM,10.017534999999999
90,9,AM,10.017534999999999
90,10,AM,10.017534999999999
90,11,AM,10.017534999999999
90,12,AM,10.017534999999999
90,13,AM,10.017534999999999
90,14,AM,10.017534999999999
90,15,AM,10.017534999999999
90,16,B,4.1039
90,17,B,4.1039
90,18,B,4.1039
90,19,B,4.1039
90,20,B,4.1039
90,21,B,4.1039
90,22,B,4.1039
90,23,B,4.1039
90,24,B,4.1039
90,25,B,4.1039
90,26,B,4.1039
90,27,B,4.1039
90,28,B,4.1039
90,29,B,4.1039
90,30,B,4.1039
90,31,B,4.1039
90,32,B,4.1039
90,33,B,4.1039
90,34,B,4.1039
90,35,B,4.1039
90,36,B,4.1039
90,37,B,4.1039
90,38,B,4.1039
90,39,B,4.1039
90,40,B,4.1039
90,41,B,4.1039
90,42,B,4.1039
90,43,B,4.1039
90,44,B,4.1039
90,45,B,4.1039
90,46,B,4.1039
90,47,B,4.1039
90,48,B,4.1039
90,49,B,4.1039
90,50,B,4.1039
90,51,B,4.1039
90,52,B,4.1039
90,53,B,4.1039
90,54,B,4.1039
90,55,B,4.1039
90,56,B,4.1039
90,57,B,4.1039
90,58,B,4.1039
90,59,B,4.1039
90,60,B,4.1039
90,61,B,4.1039
90,62,B,4.1039
90,63,B,4.1039
90,64,B,4.1039
90,65,B,4.1039
90,66,B,4.1039
90,67,B,4.1039
90,68,B,4.1039
90,69,B,4.1039
90,70,B,4.1039
90,71,B,4.1039
90,72,B,4.1039
90,73,B,4.1039
90,74,B,4.1039
90,75,B,4.1039
90,76,B,4.1039
90,77,B,4.1039
90,78,B,4.1039
90,79,B,4.1039
90,80,B,4.1039
90,81,B,4.1039
90,82,B,4.1039
90,83,B,4.1039
90,84,B,4.1039
90,85,B,4.1039
90,86,B,4.1039
90,87,B,4.1039
90,88,B,4.1039
90,89,B,4.1039
90,90,B,4.1039
90,91,B,4.1039
90,92,B,4.1039
90,93,B,4.1039
90,94,B,4.1039
90,95,B,4.1039
90,96,B,4.1039
90,97,B,4.1039
90,98,B,4.1039
90,99,B,4.1039
90,100,None,-100.0
91,0,AM,9.09816
91,1,AM,9.103221
91,2,AM,9.103221
91,3,AM,9.103221
91,4,AM,9.103221
91,5,AM,9.103221
91,6,AM,9.103221
91,7,AM,9.103221
91,8,AM,9.103221
91,9,AM,9.103221
91,10,AM,9.103221
91,11,AM,9.103221
91,12,AM,9.103221
91,13,AM,9.103221
91,14,AM,9.103221
91,15,AM,9.103221
91,16,AM,9.103221
91,17,AM,9.103221
91,18,B,3.69566
91,19,B,3.69566
91,20,B,3.69566
91,21,B,3.69566
91,22,B,3.69566
91,23,B,3.69566
91,24,B,3.69566
91,25,B,3.69566
91,26,B,3.69566
91,27,B,3.69566
91,28,B,3.69566
91,29,B,3.69566
91,30,B,3.69566
91,31,B,3.69566
91,32,B,3.69566
91,33,B,3.69566
91,34,B,3.69566
91,35,B,3.69566
91,36,B,3.69566
91,37,B,3.69566
91,38,B,3.69566
91,39,B,3.69566
91,40,B,3.69566
91,41,B,3.69566
91,42,B,3.69566
91,43,B,3.69566
91,44,B,3.69566
91,45,B,3.69566
91,46,B,3.69566
91,47,B,3.69566
91,48,B,3.69566
91,49,B,3.69566
91,50,B,3.69566
91,51,B,3.69566
91,52,B,3.69566
91,53,B,3.69566
91,54,B,3.69566
91,55,B,3.69566
91,56,B,3.69566
91,57,B,3.69566
91,58,B,3.69566
91,59,B,3.69566
91,60,B,3.69566
91,61,B,3.69566
91,62,B,3.69566
91,63,B,3.69566
91,64,B,3.69566
91,65,B,3.69566
91,66,B,3.69566
91,67,B,3.69566
91,68,B,3.69566
91,69,B,3.69566
91,70,B,3.69566
91,71,B,3.69566
91,72,B,3.69566
91,73,B,3.69566
91,74,B,3.69566
91,75,B,3.69566
91,76,B,3.69566
91,77,B,3.69566
91,78,B,3.69566
91,79,B,3.69566
91,80,B,3.69566
91,81,B,3.69566
91,82,B,3.69566
91,83,B,3.69566
91,84,B,3.69566
91,85,B,3.69566
91,86,B,3.69566
91,87,B,3.69566
91,88,B,3.69566
91,89,B,3.69566
91,90,B,3.69566
91,91,B,3.69566
91,92,B,3.69566
91,93,B,3.69566
91,94,B,3.69566
91,95,B,3.69566
91,96,B,3.69566
91,97,B,3.69566
91,98,B,3.69566
91,99,B,3.69566
91,100,None,-100.0
92,0,AM,8.171751
92,1,AM,8.192931
92,2,AM,8.192931
92,3,AM,8.192931
92,4,AM,8.192931
92,5,AM,8.192931
92,6,AM,8.192931
92,7,AM,8.192931
92,8,AM,8.192931
92,9,AM,8.192931
92,10,AM,8.192931
92,11,AM,8.192931
92,12,AM,8.192931
92,13,AM,8.192931
92,14,AM,8.192931
92,15,AM,8.192931
92,16,AM,8.192931
92,17,AM,8.192931
92,18,B,3.3271
92,19,B,3.3271
92,20,B,3.3271
92,21,B,3.3271
92,22,B,3.3271
92,23,B,3.3271
92,24,B,3.3271
92,25,B,3.3271
92,26,B,3.3271
92,27,B,3.3271
92,28,B,3.3271
92,29,B,3.3271
92,30,B,3.3271
92,31,B,3.3271
92,32,B,3.3271
92,33,B,3.3271
92,34,B,3.3271
92,35,B,3.3271
92,36,B,3.3271
92,37,B,3.3271
92,38,B,3.3271
92,39,B,3.3271
92,40,B,3.3271
92,41,B,3.3271
92,42,B,3.3271
92,43,B,3.3271
92,44,B,3.3271
92,45,B,3.3271
92,46,B,3.3271
92,47,B,3.3271
92,48,B,3.3271
92,49,B,3.3271
92,50,B,3.3271
92,51,B,3.3271
92,52,B,3.3271
92,53,B,3.3271
92,54,B,3.3271
92,55,B,3.3271
92,56,B,3.3271
92,57,B,3.3271
92,58,B,3.3271
92,59,B,3.3271
92,60,B,3.3271
92,61,B,3.3271
92,62,B,3.3271
92,63,B,3.3271
92,64,B,3.3271
92,65,B,3.3271
92,66,B,3.3271
92,67,B,3.3271
92,68,B,3.3271
92,69,B,3.3271
92,70,B,3.3271
92,71,B,3.3271
92,72,B,3.3271
92,73,B,3.3271
92,74,B,3.3271
92,75,B,3.3271
92,76,B,3.3271
92,77,B,3.3271
92,78,B,3.3271
92,79,B,3.3271
92,80,B,3.3271
92,81,B,3.3271
92,82,B,3.3271
92,83,B,3.3271
92,84,B,3.3271
92,85,B,3.3271
92,86,B,3.3271
92,87,B,3.3271
92,88,B,3.3271
92,89,B,3.3271
92,90,B,3.3271
92,91,B,3.3271
92,92,B,3.3271
92,93,B,3.3271
92,94,B,3.3271
92,95,B,3.3271
92,96,B,3.3271
92,97,B,3.3271
92,98,B,3.3271
92,99,B,3.3271
92,100,None,-100.0
93,0,AM,7.251455
93,1,AM,7.286646999999999
93,2,AM,7.286646999999999
93,3,AM,7.286646999999999
93,4,AM,7.286646999999999
93,5,AM,7.286646999999999
93,6,AM,7.286646999999999
93,7,AM,7.286646999999999
93,8,AM,7.286646999999999
93,9,AM,7.286646999999999
93,10,AM,7.286646999999999
93,11,AM,7.286646999999999
93,12,AM,7.286646999999999
93,13,AM,7.286646999999999
93,14,AM,7.286646999999999
93,15,AM,7.286646999999999
93,16,AM,7.286646999999999
93,17,AM,7.286646999999999
93,18,B,2.98888
93,19,B,2.98888
93,20,B,2.98888
93,21,B,2.98888
93,22,B,2.98888
93,23,B,2.98888
93,24,B,2.98888
93,25,B,2.98888
93,26,B,2.98888
93,27,B,2.98888
93,28,B,2.98888
93,29,B,2.98888
93,30,B,2.98888
93,31,B,2.98888
93,32,B,2.98888
93,33,B,2.98888
93,34,B,2.98888
93,35,B,2.98888
93,36,B,2.98888
93,37,B,2.98888
93,38,B,2.98888
93,39,B,2.98888
93,40,B,2.98888
93,41,B,2.98888
93,42,B,2.98888
93,43,B,2.98888
93,44,B,2.98888
93,45,B,2.98888
93,46,B,2.98888
93,47,B,2.98888
93,48,B,2.98888
93,49,B,2.98888
93,50,B,2.98888
93,51,B,2.98888
93,52,B,2.98888
93,53,B,2.98888
93,54,B,2.98888
93,55,B,2.98888
93,56,B,2.98888
93,57,B,2.98888
93,58,B,2.98888
93,59,B,2.98888
93,60,B,2.98888
93,61,B,2.98888
93,62,B,2.98888
93,63,B,2.98888
93,64,B,2.98888
93,65,B,2.98888
93,66,B,2.98888
93,67,B,2.98888
93,68,B,2.98888
93,69,B,2.98888
93,70,B,2.98888
93,71,B,2.98888
93,72,B,2.98888
93,73,B,2.98888
93,74,B,2.98888
93,75,B,2.98888
93,76,B,2.98888
93,77,B,2.98888
93,78,B,2.98888
93,79,B,2.98888
93,80,B,2.98888
93,81,B,2.98888
93,82,B,2.98888
93,83,B,2.98888
93,84,B,2.98888
93,85,B,2.98888
93,86,B,2.98888
93,87,B,2.98888
93,88,B,2.98888
93,89,B,2.98888
93,90,B,2.98888
93,91,B,2.98888
93,92,B,2.98888
93,93,B,2.98888
93,94,B,2.98888
93,95,B,2.98888
93,96,B,2.98888
93,97,B,2.98888
93,98,B,2.98888
93,99,B,2.98888
93,100,None,-100.0
94,0,AM,6.342312
94,1,AM,6.384344
94,2,AM,6.384344
94,3,AM,6.384344
94,4,AM,6.384344
94,5,AM,6.384344
94,6,AM,6.384344
94,7,AM,6.384344
94,8,AM,6.384344
94,9,AM,6.384344
94,10,AM,6.384344
94,11,AM,6.384344
94,12,AM,6.384344
94,13,AM,6.384344
94,14,AM,6.384344
94,15,AM,6.384344
94,16,AM,6.384344
94,17,AM,6.384344
94,18,B,2.68682
94,19,B,2.68682
94,20,B,2.68682
94,21,B,2.68682
94,22,B,2.68682
94,23,B,2.68682
94,24,B,2.68682
94,25,B,2.68682
94,26,B,2.68682
94,27,B,2.68682
94,28,B,2.68682
94,29,B,2.68682
94,30,B,2.68682
94,31,B,2.68682
94,32,B,2.68682
94,33,B,2.68682
94,34,B,2.68682
94,35,B,2.68682
94,36,B,2.68682
94,37,B,2.68682
94,38,B,2.68682
94,39,B,2.68682
94,40,B,2.68682
94,41,B,2.68682
94,42,B,2.68682
94,43,B,2.68682
94,44,B,2.68682
94,45,B,2.68682
94,46,B,2.68682
94,47,B,2.68682
94,48,B,2.68682
94,49,B,2.68682
94,50,B,2.68682
94,51,B,2.68682
94,52,B,2.68682
94,53,B,2.68682
94,54,B,2.68682
94,55,B,2.68682
94,56,B,2.68682
94,57,B,2.68682
94,58,B,2.68682
94,59,B,2.68682
94,60,B,2.68682
94,61,B,2.68682
94,62,B,2.68682
94,63,B,2.68682
94,64,B,2.68682
94,65,B,2.68682
94,66,B,2.68682
94,67,B,2.68682
94,68,B,2.68682
94,69,B,2.68682
94,70,B,2.68682
94,71,B,2.68682
94,72,B,2.68682
94,73,B,2.68682
94,74,B,2.68682
94,75,B,2.68682
94,76,B,2.68682
94,77,B,2.68682
94,78,B,2.68682
94,79,B,2.68682
94,80,B,2.68682
94,81,B,2.68682
94,82,B,2.68682
94,83,B,2.68682
94,84,B,2.68682
94,85,B,2.68682
94,86,B,2.68682
94,87,B,2.68682
94,88,B,2.68682
94,89,B,2.68682
94,90,B,2.68682
94,91,B,2.68682
94,92,B,2.68682
94,93,B,2.68682
94,94,B,2.68682
94,95,B,2.68682
94,96,B,2.68682
94,97,B,2.68682
94,98,B,2.68682
94,99,B,2.68682
94,100,None,-100.0
95,0,AM,5.441444
95,1,AM,5.486001
95,2,AM,5.486001
95,3,AM,5.486001
95,4,AM,5.486001
95,5,AM,5.486001
95,6,AM,5.486001
95,7,AM,5.486001
95,8,AM,5.486001
95,9,AM,5.486001
95,10,AM,5.486001
95,11,AM,5.486001
95,12,AM,5.486001
95,13,AM,5.486001
95,14,AM,5.486001
95,15,AM,5.486001
95,16,AM,5.486001
95,17,AM,5.486001
95,18,AM,5.486001
95,19,AM,5.486001
95,20,AM,5.486001
95,21,B,2.42757
95,22,B,2.42757
95,23,B,2.42757
95,24,B,2.42757
95,25,B,2.42757
95,26,B,2.42757
95,27,B,2.42757
95,28,B,2.42757
95,29,B,2.42757
95,30,B,2.42757
95,31,B,2.42757
95,32,B,2.42757
95,33,B,2.42757
95,34,B,2.42757
95,35,B,2.42757
95,36,B,2.42757
95,37,B,2.42757
95,38,B,2.42757
95,39,B,2.42757
95,40,B,2.42757
95,41,B,2.42757
95,42,B,2.42757
95,43,B,2.42757
95,44,B,2.42757
95,45,B,2.42757
95,46,B,2.42757
95,47,B,2.42757
95,48,B,2.42757
95,49,B,2.42757
95,50,B,2.42757
95,51,B,2.42757
95,52,B,2.42757
95,53,B,2.42757
95,54,B,2.42757
95,55,B,2.42757
95,56,B,2.42757
95,57,B,2.42757
95,58,B,2.42757
95,59,B,2.42757
95,60,B,2.42757
95,61,B,2.42757
95,62,B,2.42757
95,63,B,2.42757
95,64,B,2.42757
95,65,B,2.42757
95,66,B,2.42757
95,67,B,2.42757
95,68,B,2.42757
95,69,B,2.42757
95,70,B,2.42757
95,71,B,2.42757
95,72,B,2.42757
95,73,B,2.42757
95,74,B,2.42757
95,75,B,2.42757
95,76,B,2.42757
95,77,B,2.42757
95,78,B,2.42757
95,79,B,2.42757
95,80,B,2.42757
95,81,B,2.42757
95,82,B,2.42757
95,83,B,2.42757
95,84,B,2.42757
95,85,B,2.42757
95,86,B,2.42757
95,87,B,2.42757
95,88,B,2.42757
95,89,B,2.42757
95,90,B,2.42757
95,91,B,2.42757
95,92,B,2.42757
95,93,B,2.42757
95,94,B,2.42757
95,95,B,2.42757
95,96,B,2.42757
95,97,B,2.42757
95,98,B,2.42757
95,99,B,2.42757
95,100,None,-100.0
96,0,AM,4.54768
96,1,AM,4.591597
96,2,AM,4.591597
96,3,AM,4.591597
96,4,AM,4.591597
96,5,AM,4.591597
96,6,AM,4.591597
96,7,AM,4.591597
96,8,AM,4.591597
96,9,AM,4.591597
96,10,AM,4.591597
96,11,AM,4.591597
96,12,AM,4.591597
96,13,AM,4.591597
96,14,AM,4.591597
96,15,AM,4.591597
96,16,AM,4.591597
96,17,AM,4.591597
96,18,AM,4.591597
96,19,AM,4.591597
96,20,AM,4.591597
96,21,B,2.20002
96,22,B,2.20002
96,23,B,2.20002
96,24,B,2.20002
96,25,B,2.20002
96,26,B,2.20002
96,27,B,2.20002
96,28,B,2.20002
96,29,B,2.20002
96,30,B,2.20002
96,31,B,2.20002
96,32,B,2.20002
96,33,B,2.20002
96,34,B,2.20002
96,35,B,2.20002
96,36,B,2.20002
96,37,B,2.20002
96,38,B,2.20002
96,39,B,2.20002
96,40,B,2.20002
96,41,B,2.20002
96,42,B,2.20002
96,43,B,2.20002
96,44,B,2.20002
96,45,B,2.20002
96,46,B,2.20002
96,47,B,2.20002
96,48,B,2.20002
96,49,B,2.20002
96,50,B,2.20002
96,51,B,2.20002
96,52,B,2.20002
96,53,B,2.20002
96,54,B,2.20002
96,55,B,2.20002
96,56,B,2.20002
96,57,B,2.20002
96,58,B,2.20002
96,59,B,2.20002
96,60,B,2.20002
96,61,B,2.20002
96,62,B,2.20002
96,63,B,2.20002
96,64,B,2.20002
96,65,B,2.20002
96,66,B,2.20002
96,67,B,2.20002
96,68,B,2.20002
96,69,B,2.20002
96,70,B,2.20002
96,71,B,2.20002
96,72,B,2.20002
96,73,B,2.20002
96,74,B,2.20002
96,75,B,2.20002
96,76,B,2.20002
96,77,B,2.20002
96,78,B,2.20002
96,79,B,2.20002
96,80,B,2.20002
96,81,B,2.20002
96,82,B,2.20002
96,83,B,2.20002
96,84,B,2.20002
96,85,B,2.20002
96,86,B,2.20002
96,87,B,2.20002
96,88,B,2.20002
96,89,B,2.20002
96,90,B,2.20002
96,91,B,2.20002
96,92,B,2.20002
96,93,B,2.20002
96,94,B,2.20002
96,95,B,2.20002
96,96,B,2.20002
96,97,B,2.20002
96,98,B,2.20002
96,99,B,2.20002
96,100,None,-100.0
97,0,AM,3.659821
97,1,AM,3.701117
97,2,AM,3.701117
97,3,AM,3.701117
97,4,AM,3.701117
97,5,AM,3.701117
97,6,AM,3.701117
97,7,AM,3.701117
97,8,AM,3.701117
97,9,AM,3.701117
97,10,AM,3.701117
97,11,AM,3.701117
97,12,AM,3.701117
97,13,AM,3.701117
97,14,AM,3.701117
97,15,AM,3.701117
97,16,AM,3.701117
97,17,AM,3.701117
97,18,AM,3.701117
97,19,AM,3.701117
97,20,AM,3.701117
97,21,B,1.98564
97,22,B,1.98564
97,23,B,1.98564
97,24,B,1.98564
97,25,B,1.98564
97,26,B,1.98564
97,27,B,1.98564
97,28,B,1.98564
97,29,B,1.98564
97,30,B,1.98564
97,31,B,1.98564
97,32,B,1.98564
97,33,B,1.98564
97,34,B,1.98564
97,35,B,1.98564
97,36,B,1.98564
97,37,B,1.98564
97,38,B,1.98564
97,39,B,1.98564
97,40,B,1.98564
97,41,B,1.98564
97,42,B,1.98564
97,43,B,1.98564
97,44,B,1.98564
97,45,B,1.98564
97,46,B,1.98564
97,47,B,1.98564
97,48,B,1.98564
97,49,B,1.98564
97,50,B,1.98564
97,51,B,1.98564
97,52,B,1.98564
97,53,B,1.98564
97,54,B,1.98564
97,55,B,1.98564
97,56,B,1.98564
97,57,B,1.98564
97,58,B,1.98564
97,59,B,1.98564
97,60,B,1.98564
97,61,B,1.98564
97,62,B,1.98564
97,63,B,1.98564
97,64,B,1.98564
97,65,B,1.98564
97,66,B,1.98564
97,67,B,1.98564
97,68,B,1.98564
97,69,B,1.98564
97,70,B,1.98564
97,71,B,1.98564
97,72,B,1.98564
97,73,B,1.98564
97,74,B,1.98564
97,75,B,1.98564
97,76,B,1.98564
97,77,B,1.98564
97,78,B,1.98564
97,79,B,1.98564
97,80,B,1.98564
97,81,B,1.98564
97,82,B,1.98564
97,83,B,1.98564
97,84,B,1.98564
97,85,B,1.98564
97,86,B,1.98564
97,87,B,1.98564
97,88,B,1.98564
97,89,B,1.98564
97,90,B,1.98564
97,91,B,1.98564
97,92,B,1.98564
97,93,B,1.98564
97,94,B,1.98564
97,95,B,1.98564
97,96,B,1.98564
97,97,B,1.98564
97,98,B,1.98564
97,99,B,1.98564
97,100,None,-100.0
98,0,AM,2.774535
98,1,AM,2.814535
98,2,AM,2.814535
98,3,AM,2.814535
98,4,AM,2.814535
98,5,AM,2.814535
98,6,AM,2.814535
98,7,AM,2.814535
98,8,AM,2.814535
98,9,AM,2.814535
98,10,AM,2.814535
98,11,AM,2.814535
98,12,AM,2.814535
98,13,AM,2.814535
98,14,AM,2.814535
98,15,AM,2.814535
98,16,AM,2.814535
98,17,AM,2.814535
98,18,AM,2.814535
98,19,AM,2.814535
98,20,AM,2.814535
98,21,B,1.77985
98,22,B,1.77985
98,23,B,1.77985
98,24,B,1.77985
98,25,B,1.77985
98,26,B,1.77985
98,27,B,1.77985
98,28,B,1.77985
98,29,B,1.77985
98,30,B,1.77985
98,31,B,1.77985
98,32,B,1.77985
98,33,B,1.77985
98,34,B,1.77985
98,35,B,1.77985
98,36,B,1.77985
98,37,B,1.77985
98,38,B,1.77985
98,39,B,1.77985
98,40,B,1.77985
98,41,B,1.77985
98,42,B,1.77985
98,43,B,1.77985
98,44,B,1.77985
98,45,B,1.77985
98,46,B,1.77985
98,47,B,1.77985
98,48,B,1.77985
98,49,B,1.77985
98,50,B,1.77985
98,51,B,1.77985
98,52,B,1.77985
98,53,B,1.77985
98,54,B,1.77985
98,55,B,1.77985
98,56,B,1.77985
98,57,B,1.77985
98,58,B,1.77985
98,59,B,1.77985
98,60,B,1.77985
98,61,B,1.77985
98,62,B,1.77985
98,63,B,1.77985
98,64,B,1.77985
98,65,B,1.77985
98,66,B,1.77985
98,67,B,1.77985
98,68,B,1.77985
98,69,B,1.77985
98,70,B,1.77985
98,71,B,1.77985
98,72,B,1.77985
98,73,B,1.77985
98,74,B,1.77985
98,75,B,1.77985
98,76,B,1.77985
98,77,B,1.77985
98,78,B,1.77985
98,79,B,1.77985
98,80,B,1.77985
98,81,B,1.77985
98,82,B,1.77985
98,83,B,1.77985
98,84,B,1.77985
98,85,B,1.77985
98,86,B,1.77985
98,87,B,1.77985
98,88,B,1.77985
98,89,B,1.77985
98,90,B,1.77985
98,91,B,1.77985
98,92,B,1.77985
98,93,B,1.77985
98,94,B,1.77985
98,95,B,1.77985
98,96,B,1.77985
98,97,B,1.77985
98,98,B,1.77985
98,99,B,1.77985
98,100,None,-100.0
99,0,AM,1.889898
99,1,B,1.93183
99,2,B,1.93183
99,3,B,1.93183
99,4,B,1.93183
99,5,B,1.93183
99,6,B,1.93183
99,7,B,1.93183
99,8,B,1.93183
99,9,B,1.93183
99,10,B,1.93183
99,11,B,1.93183
99,12,B,1.93183
99,13,B,1.93183
99,14,B,1.93183
99,15,B,1.93183
99,16,B,1.93183
99,17,B,1.93183
99,18,B,1.93183
99,19,B,1.93183
99,20,B,1.93183
99,21,B,1.572989
99,22,B,1.572989
99,23,B,1.572989
99,24,B,1.572989
99,25,B,1.572989
99,26,B,1.572989
99,27,B,1.572989
99,28,B,1.572989
99,29,B,1.572989
99,30,B,1.572989
99,31,B,1.572989
99,32,B,1.572989
99,33,B,1.572989
99,34,B,1.572989
99,35,B,1.572989
99,36,B,1.572989
99,37,B,1.572989
99,38,B,1.572989
99,39,B,1.572989
99,40,B,1.572989
99,41,B,1.572989
99,42,B,1.572989
99,43,B,1.572989
99,44,B,1.572989
99,45,B,1.572989
99,46,B,1.572989
99,47,B,1.572989
99,48,B,1.572989
99,49,B,1.572989
99,50,B,1.572989
99,51,B,1.572989
99,52,B,1.572989
99,53,B,1.572989
99,54,B,1.572989
99,55,B,1.572989
99,56,B,1.572989
99,57,B,1.572989
99,58,B,1.572989
99,59,B,1.572989
99,60,B,1.572989
99,61,B,1.572989
99,62,B,1.572989
99,63,B,1.572989
99,64,B,1.572989
99,65,B,1.572989
99,66,B,1.572989
99,67,B,1.572989
99,68,B,1.572989
99,69,B,1.572989
99,70,B,1.572989
99,71,B,1.572989
99,72,B,1.572989
99,73,B,1.572989
99,74,B,1.572989
99,75,B,1.572989
99,76,B,1.572989
99,77,B,1.572989
99,78,B,1.572989
99,79,B,1.572989
99,80,B,1.572989
99,81,B,1.572989
99,82,B,1.572989
99,83,B,1.572989
99,84,B,1.572989
99,85,B,1.572989
99,86,B,1.572989
99,87,B,1.572989
99,88,B,1.572989
99,89,B,1.572989
99,90,B,1.572989
99,91,B,1.572989
99,92,B,1.572989
99,93,B,1.572989
99,94,B,1.572989
99,95,B,1.572989
99,96,B,1.572989
99,97,B,1.572989
99,98,B,1.572989
99,99,B,1.572989
99,100,None,-100.0
